place_standardized_id,place_standardized,country_code,place_standardized_cc,authority_file_uri,latitude,longitude,region
7101,Meinheim,DE,Meinheim DE,http://sws.geonames.org/2872231/,49.03333,10.81667,D
7102,Meinisberg,CH,Meinisberg CH,http://sws.geonames.org/2659701/,47.15965,7.34801,D
7103,Meiringen,CH,Meiringen CH,http://sws.geonames.org/2659700/,46.72709,8.1872,D
7104,Meise,BE,Meise BE,http://sws.geonames.org/2791424/,50.93934,4.32655,A
7105,Meißenheim,DE,Meißenheim DE,http://sws.geonames.org/2872149/,48.41035,7.77266,D
7106,Melano,CH,Melano CH,http://sws.geonames.org/2659696/,45.92202,8.98435,D
7107,Melle,BE,Melle BE,http://sws.geonames.org/2791385/,51.00232,3.80526,A
7108,Mellet,BE,Mellet BE,http://sws.geonames.org/2791376/,50.50573,4.47856,F
7109,Melsbroek,BE,Melsbroek BE,http://sws.geonames.org/2791368/,50.91559,4.47985,A
7110,Mels,CH,Mels CH,http://sws.geonames.org/2659690/,47.04556,9.42318,D
7111,Melsele,BE,Melsele BE,http://sws.geonames.org/2791366/,51.22285,4.28201,A
7112,Meltingen,CH,Meltingen CH,http://sws.geonames.org/8533575/,47.38328,7.5875,D
7113,Memmelsdorf,DE,Memmelsdorf DE,http://sws.geonames.org/2872003/,49.93012,10.95921,D
7114,Mende,FR,Mende FR,http://sws.geonames.org/2994617/,44.51849,3.50372,F
7115,Menden,DE,Menden DE,http://sws.geonames.org/2871983/,51.44337,7.77825,D
7116,Mendig,DE,Mendig DE,http://sws.geonames.org/2871979/,50.36667,7.28333,D
7117,Mendonk,BE,Mendonk BE,http://sws.geonames.org/2791347/,51.14701,3.82121,A
7118,Mens,FR,Mens FR,http://sws.geonames.org/2994511/,44.81753,5.75137,F
7119,Menzingen,CH,Menzingen CH,http://sws.geonames.org/2659686/,47.17764,8.59215,D
7120,Merana,IT,Merana IT,http://sws.geonames.org/6535548/,44.51884,8.29824,H
7122,Mera,RO,Mera RO,http://sws.geonames.org/673594/,45.76667,26.95,I
7123,Merdingen,DE,Merdingen DE,http://sws.geonames.org/2871831/,48.01667,7.68333,D
7124,Merdorp,BE,Merdorp BE,http://sws.geonames.org/2791320/,50.64881,4.99964,A
7125,Merenberg,DE,Merenberg DE,http://sws.geonames.org/2871829/,50.50707,8.19194,D
7126,Merendree,BE,Merendree BE,http://sws.geonames.org/2791309/,51.0766,3.576,A
7127,Mering,DE,Mering DE,http://sws.geonames.org/2871813/,48.2656,10.98461,D
7128,Merishausen,CH,Merishausen CH,http://sws.geonames.org/2659680/,47.7601,8.61053,D
7129,Merklingen,DE,Merklingen DE,http://sws.geonames.org/2871790/,48.51135,9.75496,D
7130,Merksem,BE,Merksem BE,http://sws.geonames.org/2791301/,51.24623,4.44903,A
7131,Mertesheim,DE,Mertesheim DE,http://sws.geonames.org/2871718/,49.57167,8.13556,D
7132,Mertingen,DE,Mertingen DE,http://sws.geonames.org/2871716/,48.65695,10.80557,D
7133,Merzig,DE,Merzig DE,http://sws.geonames.org/2871675/,49.44331,6.63874,D
7134,Meschede,DE,Meschede DE,http://sws.geonames.org/2871668/,51.3502,8.28332,D
7135,Mese,IT,Mese IT,http://sws.geonames.org/3173534/,46.3036,9.37769,D
7136,Mesenich,DE,Mesenich DE,http://sws.geonames.org/2871648/,50.1,7.2,D
7137,Mesinge,DK,Mesinge DK,http://sws.geonames.org/2616938/,55.49862,10.64697,C
7138,Mespelare,BE,Mespelare BE,http://sws.geonames.org/2791274/,50.99613,4.06883,A
7139,Messancy,BE,Messancy BE,http://sws.geonames.org/2791272/,49.59201,5.81879,F
7140,Messelbroek,BE,Messelbroek BE,http://sws.geonames.org/2791269/,50.9955,4.93664,A
7141,Messen,CH,Messen CH,http://sws.geonames.org/2659674/,47.09155,7.44528,D
7142,Messines,BE,Messines BE,http://sws.geonames.org/2791284/,50.76581,2.89764,A
7143,Metste,EE,Metste EE,http://sws.geonames.org/794166/,58.02,27.03917,B
7144,Mettau,CH,Mettau CH,http://sws.geonames.org/8469094/,47.56361,8.12928,D
7145,Mettet,BE,Mettet BE,http://sws.geonames.org/2791261/,50.32119,4.66232,F
7146,Metzenhausen,DE,Metzenhausen DE,http://sws.geonames.org/2871507/,49.96667,7.36667,D
7147,Meudon,FR,Meudon FR,http://sws.geonames.org/2994144/,48.81381,2.235,F
7148,Meulebeke,BE,Meulebeke BE,http://sws.geonames.org/2791255/,50.95136,3.28804,A
7149,Meusebach,DE,Meusebach DE,http://sws.geonames.org/2871444/,50.81667,11.73333,D
7150,Mèze,FR,Mèze FR,http://sws.geonames.org/2994043/,43.42504,3.6059,F
7151,Michelbeke,BE,Michelbeke BE,http://sws.geonames.org/2791214/,50.8355,3.76249,A
7152,Michelstadt,DE,Michelstadt DE,http://sws.geonames.org/2871284/,49.67569,9.00373,D
7153,Middelbeers,NL,Middelbeers NL,http://sws.geonames.org/2750903/,51.46667,5.25,A
7154,Middelbert,NL,Middelbert NL,http://sws.geonames.org/2750902/,53.22167,6.63611,A
7155,Middelfart,DK,Middelfart DK,http://sws.geonames.org/2616933/,55.50591,9.73054,C
7156,Middelsluis,NL,Middelsluis NL,http://sws.geonames.org/2750869/,51.7425,4.44167,A
7157,Międzylesie,PL,Międzylesie PL,http://sws.geonames.org/3091979/,50.14778,16.66712,D
7158,Mielkendorf,DE,Mielkendorf DE,http://sws.geonames.org/2871213/,54.28333,10.05,B
7159,Miellen,DE,Miellen DE,http://sws.geonames.org/2871212/,50.33333,7.66667,D
7160,Miericeaua,RO,Miericeaua RO,http://sws.geonames.org/673561/,44.61931,23.65549,I
7161,Mikulov,CZ,Mikulov CZ,http://sws.geonames.org/3070720/,48.80556,16.6378,D
7162,Milda,DE,Milda DE,http://sws.geonames.org/2871147/,50.85592,11.46355,D
7163,Milden,GB,Milden GB,http://sws.geonames.org/11996455/,52.08171,0.85524,E
7164,Milde,NO,Milde NO,http://sws.geonames.org/3145855/,60.25211,5.26457,C
7165,Milhaud,FR,Milhaud FR,http://sws.geonames.org/2993889/,43.78977,4.31035,F
7166,Milis,IT,Milis IT,http://sws.geonames.org/3173413/,40.05045,8.63702,H
7167,Mils bei Solbad Hall,AT,Mils bei Solbad Hall AT,http://sws.geonames.org/2771581/,47.28333,11.53333,D
7168,Milston,GB,Milston GB,http://sws.geonames.org/2642480/,51.20621,-1.76901,E
7169,Mimoň,CZ,Mimoň CZ,http://sws.geonames.org/3070622/,50.65869,14.72474,D
7170,Mindelheim,DE,Mindelheim DE,http://sws.geonames.org/2871045/,48.04578,10.49222,D
7171,Minde,NO,Minde NO,http://sws.geonames.org/3206787/,60.36169,5.34742,C
7172,Minderhout,BE,Minderhout BE,http://sws.geonames.org/2791154/,51.41709,4.76292,A
7173,Minera,GB,Minera GB,http://sws.geonames.org/2642449/,53.05847,-3.08798,E
7174,Minerbe,IT,Minerbe IT,http://sws.geonames.org/3173408/,45.23198,11.35249,H
7175,Minfeld,DE,Minfeld DE,http://sws.geonames.org/2871020/,49.07167,8.14528,D
7176,Minheim,DE,Minheim DE,http://sws.geonames.org/2871016/,49.86493,6.93692,D
7177,Mining,AT,Mining AT,http://sws.geonames.org/2771576/,48.27651,13.16179,D
7178,Mirecourt,FR,Mirecourt FR,http://sws.geonames.org/2993728/,48.30089,6.13282,D
7179,Mirepoix,FR,Mirepoix FR,http://sws.geonames.org/2993720/,43.08773,1.8735,F
7180,Misten,NO,Misten NO,http://sws.geonames.org/3145834/,67.45,14.71667,C
7181,Mittenwalde,DE,Mittenwalde DE,http://sws.geonames.org/2870480/,53.18333,13.66667,B
7182,Mitterteich,DE,Mitterteich DE,http://sws.geonames.org/2870355/,49.95141,12.24206,D
7183,Mladá Boleslav,CZ,Mladá Boleslav CZ,http://sws.geonames.org/3070544/,50.41135,14.90318,D
7184,Modena,IT,Modena IT,http://sws.geonames.org/3173331/,44.64783,10.92539,H
7185,Moelingen,BE,Moelingen BE,http://sws.geonames.org/2790633/,50.75693,5.71375,A
7186,Moerbeke,BE,Moerbeke BE,http://sws.geonames.org/2791120/,51.17409,3.93001,A
7187,Moha,BE,Moha BE,http://sws.geonames.org/2791085/,50.54802,5.18641,F
7188,Mohlsdorf,DE,Mohlsdorf DE,http://sws.geonames.org/2870178/,50.66974,12.26519,D
7189,Möhringen,DE,Möhringen DE,http://sws.geonames.org/2870129/,47.95865,8.76366,D
7190,Moimenta,PT,Moimenta PT,http://sws.geonames.org/2737587/,41.3037,-8.31721,G
7191,Moisburg,DE,Moisburg DE,http://sws.geonames.org/2870110/,53.4062,9.6988,B
7192,Möja,SE,Möja SE,http://sws.geonames.org/2691535/,59.39972,18.83306,C
7193,Mokrous,RU,Mokrous RU,http://sws.geonames.org/525719/,51.2373,47.5137,0
7194,Molbergen,DE,Molbergen DE,http://sws.geonames.org/2870094/,52.85805,7.92548,B
7195,Moldes,PT,Moldes PT,http://sws.geonames.org/2737538/,40.91437,-8.2356,G
7196,Molenbeek,BE,Molenbeek BE,http://sws.geonames.org/8285521/,50.91963,4.94163,A
7197,Molinges,FR,Molinges FR,http://sws.geonames.org/2993510/,46.35537,5.76512,H
7198,Mollis,CH,Mollis CH,http://sws.geonames.org/2659636/,47.08878,9.07242,D
7199,Mölndal,SE,Mölndal SE,http://sws.geonames.org/2691459/,57.6554,12.01378,C
7200,Molschleben,DE,Molschleben DE,http://sws.geonames.org/2869964/,51,10.78333,D
7201,Mondon,FR,Mondon FR,http://sws.geonames.org/2993351/,47.44057,6.31074,D
7202,Mongrando,IT,Mongrando IT,http://sws.geonames.org/3173141/,45.52826,8.00712,H
7203,Monguelfo,IT,Monguelfo IT,http://sws.geonames.org/3173140/,46.75774,12.10556,D
7204,Monschau,DE,Monschau DE,http://sws.geonames.org/2869756/,50.55462,6.24001,D
7205,Monserrat,ES,Monserrat ES,http://sws.geonames.org/2513674/,39.36667,-0.6,G
7206,Monstad,NO,Monstad NO,http://sws.geonames.org/3145503/,63.96172,10.19487,C
7207,Montabone,IT,Montabone IT,http://sws.geonames.org/6534336/,44.69875,8.39064,H
7208,Montaione,IT,Montaione IT,http://sws.geonames.org/3173103/,43.55144,10.91371,H
7209,Montalbán,ES,Montalbán ES,http://sws.geonames.org/3116441/,40.83278,-0.80178,G
7210,Montanges,FR,Montanges FR,http://sws.geonames.org/2993040/,46.16473,5.80138,H
7211,Montargis,FR,Montargis FR,http://sws.geonames.org/2993024/,47.99696,2.73261,F
7212,Montbrun-Bocage,FR,Montbrun-Bocage FR,http://sws.geonames.org/2992880/,43.12762,1.26738,F
7213,Mont-de-Marsan,FR,Mont-de-Marsan FR,http://sws.geonames.org/2992771/,43.89022,-0.49713,F
7214,Montdragon,FR,Montdragon FR,http://sws.geonames.org/2992751/,43.77425,2.10388,F
7215,Montebeio,IT,Montebeio IT,http://sws.geonames.org/8965405/,45.79231,9.87075,H
7216,Montélimar,FR,Montélimar FR,http://sws.geonames.org/2992703/,44.55838,4.75094,F
7217,Montignies-lez-Lens,BE,Montignies-lez-Lens BE,http://sws.geonames.org/2790802/,50.56421,3.94268,F
7218,Montluçon,FR,Montluçon FR,http://sws.geonames.org/2992292/,46.34015,2.60254,F
7219,Montmollin,CH,Montmollin CH,http://sws.geonames.org/7289694/,46.99275,6.84654,D
7220,Montreuil,FR,Montreuil FR,http://sws.geonames.org/2992061/,50.46374,1.76348,F
7221,Montreux,CH,Montreux CH,http://sws.geonames.org/2659601/,46.43301,6.91143,D
7222,Mont-Saint-André,BE,Mont-Saint-André BE,http://sws.geonames.org/2790764/,50.65632,4.86609,A
7223,Montvalezan,FR,Montvalezan FR,http://sws.geonames.org/2991929/,45.61161,6.84622,H
7225,Moorsele,BE,Moorsele BE,http://sws.geonames.org/2790733/,50.8409,3.15971,A
7226,Moorslede,BE,Moorslede BE,http://sws.geonames.org/2790729/,50.8919,3.06117,A
7227,Moortsele,BE,Moortsele BE,http://sws.geonames.org/2790723/,50.95862,3.77753,A
7228,Mopertingen,BE,Mopertingen BE,http://sws.geonames.org/2790721/,50.86123,5.5759,A
7229,Morąg,PL,Morąg PL,http://sws.geonames.org/3091462/,53.91711,19.92602,B
7230,Moraña,ES,Moraña ES,http://sws.geonames.org/3116172/,42.55,-8.58333,G
7231,Mores,IT,Mores IT,http://sws.geonames.org/3172607/,40.54745,8.83302,H
7232,Moret-sur-Loing,FR,Moret-sur-Loing FR,http://sws.geonames.org/2991842/,48.37239,2.81713,F
7233,Morges,CH,Morges CH,http://sws.geonames.org/2659587/,46.51127,6.49854,D
7234,Morhange,FR,Morhange FR,http://sws.geonames.org/2991806/,48.92359,6.64163,D
7235,Morisel,FR,Morisel FR,http://sws.geonames.org/2991783/,49.76911,2.47593,F
7236,Morkhoven,BE,Morkhoven BE,http://sws.geonames.org/2790699/,51.11888,4.81877,A
7237,Mörsbach,DE,Mörsbach DE,http://sws.geonames.org/3207804/,50.72667,7.78333,D
7238,Mortain,FR,Mortain FR,http://sws.geonames.org/2991699/,48.64782,-0.94055,F
7239,Mortier,BE,Mortier BE,http://sws.geonames.org/2790683/,50.68428,5.74327,F
7240,Mortsel,BE,Mortsel BE,http://sws.geonames.org/2790676/,51.16697,4.45127,A
7241,Moßbach,DE,Moßbach DE,http://sws.geonames.org/2869025/,50.68333,11.81667,D
7242,Motal’,BY,Motal’ BY,http://sws.geonames.org/624908/,52.3138,25.6072,I
7243,Möttingen,DE,Möttingen DE,http://sws.geonames.org/2868986/,48.80924,10.59022,D
7244,Mouchin,FR,Mouchin FR,http://sws.geonames.org/2991565/,50.51639,3.29627,F
7245,Moudon,CH,Moudon CH,http://sws.geonames.org/2659569/,46.66758,6.79781,D
7246,Mourcourt,BE,Mourcourt BE,http://sws.geonames.org/2790597/,50.65322,3.44468,F
7247,Mouscron,BE,Mouscron BE,http://sws.geonames.org/2790595/,50.74497,3.20639,A
7248,Moutfort,LU,Moutfort LU,http://sws.geonames.org/2960252/,49.58528,6.25556,F
7249,Mrągowo,PL,Mrągowo PL,http://sws.geonames.org/764312/,53.86437,21.30507,B
7250,Mühlehorn,CH,Mühlehorn CH,http://sws.geonames.org/2659560/,47.11756,9.17241,D
7251,Muizen,BE,Muizen BE,http://sws.geonames.org/2790558/,51.01111,4.51427,A
7252,Mulda,DE,Mulda DE,http://sws.geonames.org/2867863/,50.80789,13.41477,D
7253,Mülligen,CH,Mülligen CH,http://sws.geonames.org/8533222/,47.45575,8.2392,D
7254,Mülsen,DE,Mülsen DE,http://sws.geonames.org/2867753/,50.75,12.56667,D
7255,Mulsum,DE,Mulsum DE,http://sws.geonames.org/2867748/,53.66667,8.55,B
7256,Münchberg,DE,Münchberg DE,http://sws.geonames.org/2867726/,50.18952,11.78823,D
7257,Müncheberg,DE,Müncheberg DE,http://sws.geonames.org/2867723/,52.50704,14.13716,B
7258,Mund,CH,Mund CH,http://sws.geonames.org/2659549/,46.31504,7.94123,D
7259,Mundelsheim,DE,Mundelsheim DE,http://sws.geonames.org/2867616/,49.00083,9.20778,D
7260,Münnerstadt,DE,Münnerstadt DE,http://sws.geonames.org/2867571/,50.24636,10.20187,D
7261,Munningen,DE,Munningen DE,http://sws.geonames.org/2867568/,48.91667,10.6,D
7262,Munshausen,LU,Munshausen LU,http://sws.geonames.org/2960247/,50.03361,6.03861,F
7263,Munster,FR,Munster FR,http://sws.geonames.org/2991189/,48.04048,7.13933,D
7264,Münsterhausen,DE,Münsterhausen DE,http://sws.geonames.org/2867520/,48.30973,10.455,D
7265,Münstertal/Schwarzwald,DE,Münstertal/Schwarzwald DE,http://sws.geonames.org/6559224/,47.85472,7.78417,D
7266,Münzenberg,DE,Münzenberg DE,http://sws.geonames.org/2867492/,50.45346,8.7743,D
7267,Mureck,AT,Mureck AT,http://sws.geonames.org/2771010/,46.70806,15.77472,I
7268,Murrhardt,DE,Murrhardt DE,http://sws.geonames.org/2867431/,48.98191,9.57047,D
7269,Mussel,NL,Mussel NL,http://sws.geonames.org/2750531/,52.955,7.03889,A
7270,Mutzig,FR,Mutzig FR,http://sws.geonames.org/2991086/,48.53974,7.45594,D
7271,Mørke,DK,Mørke DK,http://sws.geonames.org/2616773/,56.33453,10.38187,C
7272,Nabburg,DE,Nabburg DE,http://sws.geonames.org/2867262/,49.45347,12.17996,D
7273,Nagold,DE,Nagold DE,http://sws.geonames.org/2867164/,48.5498,8.72366,D
7274,Nahrendorf,DE,Nahrendorf DE,http://sws.geonames.org/2867146/,53.17389,10.81381,B
7275,Nalbach,DE,Nalbach DE,http://sws.geonames.org/2867127/,49.38333,6.78333,D
7276,Nance,FR,Nance FR,http://sws.geonames.org/2991012/,46.7396,5.42634,F
7277,Nanterre,FR,Nanterre FR,http://sws.geonames.org/2990970/,48.89198,2.20675,F
7278,Nantiat,FR,Nantiat FR,http://sws.geonames.org/2990949/,46.0091,1.17308,F
7279,Nattheim,DE,Nattheim DE,http://sws.geonames.org/2866942/,48.69963,10.24209,D
7280,Naunhof,DE,Naunhof DE,http://sws.geonames.org/2866861/,51.2777,12.58827,D
7281,Naurath,DE,Naurath DE,http://sws.geonames.org/2866856/,49.75982,6.88259,D
7282,Navarra,PT,Navarra PT,http://sws.geonames.org/2737216/,41.60735,-8.38007,G
7283,Naveil,FR,Naveil FR,http://sws.geonames.org/2990866/,47.79576,1.03222,F
7284,Nebra,DE,Nebra DE,http://sws.geonames.org/2866793/,51.2881,11.57749,D
7285,Neckarsulm,DE,Neckarsulm DE,http://sws.geonames.org/2866758/,49.18912,9.22527,D
7286,Nederhasselt,BE,Nederhasselt BE,http://sws.geonames.org/2790415/,50.84646,3.97497,A
7287,Nederzwalm-Hermelgem,BE,Nederzwalm-Hermelgem BE,http://sws.geonames.org/2790399/,50.88333,3.68333,A
7288,Neef,DE,Neef DE,http://sws.geonames.org/2866714/,50.1,7.13333,D
7289,Neerach,CH,Neerach CH,http://sws.geonames.org/6291532/,47.51096,8.47099,D
7290,Neerbeek,NL,Neerbeek NL,http://sws.geonames.org/2750452/,50.95,5.81528,A
7291,Neerharen,BE,Neerharen BE,http://sws.geonames.org/2790385/,50.90964,5.68027,A
7292,Neerlinter,BE,Neerlinter BE,http://sws.geonames.org/2790363/,50.83971,5.02287,A
7293,Neeroeteren,BE,Neeroeteren BE,http://sws.geonames.org/2790361/,51.09156,5.69933,A
7294,Neerpelt,BE,Neerpelt BE,http://sws.geonames.org/2790357/,51.22807,5.4427,A
7295,Negenborn,DE,Negenborn DE,http://sws.geonames.org/2866665/,51.88333,9.56667,B
7296,Neheim,DE,Neheim DE,http://sws.geonames.org/2866650/,51.45047,7.97026,D
7297,Neidhausen,LU,Neidhausen LU,http://sws.geonames.org/2960243/,50.02889,6.06667,F
7298,Nellingen,DE,Nellingen DE,http://sws.geonames.org/2866561/,48.54196,9.79053,D
7299,Nenndorf,DE,Nenndorf DE,http://sws.geonames.org/2866527/,53.58333,7.43333,B
7300,Nennig,DE,Nennig DE,http://sws.geonames.org/2866521/,49.5329,6.38083,F
7301,Nenzlingen,CH,Nenzlingen CH,http://sws.geonames.org/8533573/,47.44739,7.55701,D
7302,Nérac,FR,Nérac FR,http://sws.geonames.org/2990780/,44.13613,0.33934,F
7303,Nerău,RO,Nerău RO,http://sws.geonames.org/672304/,45.96929,20.5607,I
7304,Nerem,BE,Nerem BE,http://sws.geonames.org/2790317/,50.76347,5.50993,A
7305,Nernes,NO,Nernes NO,http://sws.geonames.org/3144799/,59.71667,6.08333,C
7306,Netersel,NL,Netersel NL,http://sws.geonames.org/2750407/,51.40333,5.20833,A
7307,Netterden,NL,Netterden NL,http://sws.geonames.org/2750402/,51.85583,6.31389,A
7308,Neu-Bamberg,DE,Neu-Bamberg DE,http://sws.geonames.org/2866264/,49.79859,7.9239,D
7309,Neubulach,DE,Neubulach DE,http://sws.geonames.org/2866086/,48.66092,8.69611,D
7310,Neue Neustadt,DE,Neue Neustadt DE,http://sws.geonames.org/2864072/,52.15,11.63333,B
7311,Neuffen,DE,Neuffen DE,http://sws.geonames.org/2865341/,48.5546,9.3755,D
7312,Neufra,DE,Neufra DE,http://sws.geonames.org/2865331/,48.24774,9.18311,D
7313,Neumark,DE,Neumark DE,http://sws.geonames.org/2864557/,51.07965,11.247,D
7314,Neverin,DE,Neverin DE,http://sws.geonames.org/2863765/,53.62067,13.3366,B
7315,Nevers,FR,Nevers FR,http://sws.geonames.org/2990474/,46.98956,3.159,F
7316,Neviges,DE,Neviges DE,http://sws.geonames.org/2863758/,51.30929,7.09051,D
7317,Nidau,CH,Nidau CH,http://sws.geonames.org/2659474/,47.12545,7.24033,D
7318,Nidek,PL,Nidek PL,http://sws.geonames.org/3091070/,49.90492,19.32461,I
7319,Niebelsbach,DE,Niebelsbach DE,http://sws.geonames.org/2863705/,48.88579,8.56749,D
7320,Niebüll,DE,Niebüll DE,http://sws.geonames.org/2863696/,54.78663,8.82854,C
7321,Niedenstein,DE,Niedenstein DE,http://sws.geonames.org/2863685/,51.23342,9.31029,D
7322,Niederahr,DE,Niederahr DE,http://sws.geonames.org/2863678/,50.49194,7.86111,D
7323,Niederaula,DE,Niederaula DE,http://sws.geonames.org/2863638/,50.8,9.6,D
7324,Niederburg,DE,Niederburg DE,http://sws.geonames.org/2863555/,50.11667,7.7,D
7325,Niederdorla,DE,Niederdorla DE,http://sws.geonames.org/2863516/,51.16025,10.4482,D
7326,Niedererbach,DE,Niedererbach DE,http://sws.geonames.org/2863470/,50.4261,7.97425,D
7327,Nieder Gersten,DE,Nieder Gersten DE,http://sws.geonames.org/2863411/,52.57562,7.50813,B
7328,Nieder-Hilbersheim,DE,Nieder-Hilbersheim DE,http://sws.geonames.org/2863326/,49.91333,8.04194,D
7329,Niederlahnstein,DE,Niederlahnstein DE,http://sws.geonames.org/2863193/,50.31268,7.60328,D
7330,Niedermohr,DE,Niedermohr DE,http://sws.geonames.org/2863111/,49.45899,7.46955,D
7331,Niederndodeleben,DE,Niederndodeleben DE,http://sws.geonames.org/2863083/,52.13416,11.50085,B
7332,Niedernhausen,DE,Niedernhausen DE,http://sws.geonames.org/2863046/,50.16307,8.31338,D
7333,Niederönz,CH,Niederönz CH,http://sws.geonames.org/6691357/,47.18423,7.6906,D
7334,Niederorschel,DE,Niederorschel DE,http://sws.geonames.org/2863012/,51.37222,10.42372,D
7335,Niederstotzingen,DE,Niederstotzingen DE,http://sws.geonames.org/2862825/,48.54127,10.23505,D
7336,Niedertiefenbach,DE,Niedertiefenbach DE,http://sws.geonames.org/2862801/,50.44273,8.1358,D
7337,Niederwallmenach,DE,Niederwallmenach DE,http://sws.geonames.org/2862763/,50.16667,7.81667,D
7338,Niederweningen / Niederweningen (Dorf),CH,Niederweningen / Niederweningen (Dorf) CH,http://sws.geonames.org/2659448/,47.50614,8.37711,D
7339,Niederwerrn,DE,Niederwerrn DE,http://sws.geonames.org/2862733/,50.06149,10.1827,D
7340,Niederwerth,DE,Niederwerth DE,http://sws.geonames.org/2862731/,50.4,7.61667,D
7341,Niederzimmern,DE,Niederzimmern DE,http://sws.geonames.org/2862697/,51.00476,11.19028,D
7342,Nieheim,DE,Nieheim DE,http://sws.geonames.org/2862675/,51.80499,9.11302,B
7343,Niekerk,NL,Niekerk NL,http://sws.geonames.org/2750390/,53.225,6.35278,A
7344,Niel,BE,Niel BE,http://sws.geonames.org/2790225/,51.11096,4.33428,A
7345,Niemberg,DE,Niemberg DE,http://sws.geonames.org/2862643/,51.55035,12.09089,D
7346,Nienstädt,DE,Nienstädt DE,http://sws.geonames.org/2862541/,52.29242,9.1644,B
7347,Nieste,DE,Nieste DE,http://sws.geonames.org/2862458/,51.31667,9.66667,D
7348,Nieuw-Beerta,NL,Nieuw-Beerta NL,http://sws.geonames.org/2750372/,53.19,7.1625,A
7349,Nieuw-Bergen,NL,Nieuw-Bergen NL,http://sws.geonames.org/2750366/,51.60333,6.05417,A
7350,Nieuwehorne,NL,Nieuwehorne NL,http://sws.geonames.org/2750310/,52.95113,6.06342,A
7351,Nieuwendijk,NL,Nieuwendijk NL,http://sws.geonames.org/2750285/,51.775,4.92083,A
7352,Nieuwenhove,BE,Nieuwenhove BE,http://sws.geonames.org/2790189/,50.78894,3.99301,A
7353,Nieuwenrode,BE,Nieuwenrode BE,http://sws.geonames.org/2790183/,50.97961,4.35282,A
7354,Nieuwerkerken,BE,Nieuwerkerken BE,http://sws.geonames.org/2790178/,50.92386,4.00433,A
7355,Nieuwkapelle,BE,Nieuwkapelle BE,http://sws.geonames.org/2790167/,50.99964,2.7992,A
7356,Nieuwkerke,BE,Nieuwkerke BE,http://sws.geonames.org/2790165/,50.74709,2.8286,A
7357,Nieuwlande,NL,Nieuwlande NL,http://sws.geonames.org/2750170/,52.69583,6.61389,A
7358,Nieuwmunster,BE,Nieuwmunster BE,http://sws.geonames.org/2790154/,51.27286,3.09926,A
7359,Nijega,NL,Nijega NL,http://sws.geonames.org/2750098/,53.14029,6.02705,A
7360,Nijenheim,NL,Nijenheim NL,http://sws.geonames.org/2750086/,52.08689,5.21852,A
7361,Nijlen,BE,Nijlen BE,http://sws.geonames.org/2790135/,51.16096,4.67008,A
7362,Nikël,AL,Nikël AL,http://sws.geonames.org/3184594/,41.44417,19.74833,I
7363,Nine,PT,Nine PT,http://sws.geonames.org/2737165/,41.45883,-8.54598,G
7364,Ninove,BE,Ninove BE,http://sws.geonames.org/2790114/,50.82776,4.02657,A
7365,Niort,FR,Niort FR,http://sws.geonames.org/2990355/,46.32313,-0.45877,F
7366,Nisko,PL,Nisko PL,http://sws.geonames.org/763829/,50.51987,22.13968,I
7367,Niš,RS,Niš RS,http://sws.geonames.org/787657/,43.32472,21.90333,I
7368,Nissan-lez-Enserune,FR,Nissan-lez-Enserune FR,http://sws.geonames.org/2990344/,43.28961,3.12705,F
7369,Nittel,DE,Nittel DE,http://sws.geonames.org/2862351/,49.65,6.45,F
7370,Noer,DE,Noer DE,http://sws.geonames.org/2862304/,54.46667,10,C
7371,Noiraigue,CH,Noiraigue CH,http://sws.geonames.org/2659442/,46.95622,6.72462,D
7372,Nõmmeri,EE,Nõmmeri EE,http://sws.geonames.org/589952/,59.09028,25.37667,B
7373,Noordgouwe,NL,Noordgouwe NL,http://sws.geonames.org/2749889/,51.69417,3.9375,A
7374,Noordhorn,NL,Noordhorn NL,http://sws.geonames.org/2749875/,53.26167,6.39583,A
7375,Noordschote,BE,Noordschote BE,http://sws.geonames.org/2790033/,50.9548,2.81026,A
7376,Nordendorf,DE,Nordendorf DE,http://sws.geonames.org/2862106/,48.59478,10.83183,D
7377,Norderney,DE,Norderney DE,http://sws.geonames.org/2862041/,53.70828,7.15819,B
7378,Nordfold,NO,Nordfold NO,http://sws.geonames.org/3144354/,67.76228,15.23021,C
7379,Nordhouse,FR,Nordhouse FR,http://sws.geonames.org/2990120/,48.44833,7.67326,D
7380,Nordleda,DE,Nordleda DE,http://sws.geonames.org/2861919/,53.76667,8.83333,B
7381,Nordre Silda,NO,Nordre Silda NO,http://sws.geonames.org/9536706/,62.01783,5.20541,C
7382,Nordwalde,DE,Nordwalde DE,http://sws.geonames.org/2861847/,52.08333,7.48333,B
7383,Normanville,FR,Normanville FR,http://sws.geonames.org/2990107/,49.07868,1.15915,F
7384,Northampton,GB,Northampton GB,http://sws.geonames.org/2641430/,52.25,-0.88333,E
7385,Northolt,GB,Northolt GB,http://sws.geonames.org/2641290/,51.54855,-0.36778,E
7386,Nortmoor,DE,Nortmoor DE,http://sws.geonames.org/2861807/,53.24608,7.57178,B
7387,Nort-sur-Erdre,FR,Nort-sur-Erdre FR,http://sws.geonames.org/2990085/,47.43881,-1.49833,F
7388,Nossendorf,DE,Nossendorf DE,http://sws.geonames.org/2861787/,53.96209,12.95932,B
7389,Nottingham,GB,Nottingham GB,http://sws.geonames.org/2641170/,52.9536,-1.15047,E
